,id,gif_id,x,y,url,strength,emotion
60,153,3106,0.414667,0.135338,http://s3-ec.buzzfed.com/static/2013-09/enhanced/webdr03/24/21/anigif_enhanced-buzz-28086-1380073492-0.gif,0.436193873333,happy
61,154,1412,0.269333,-0.368421,http://s3-ec.buzzfed.com/static/2013-10/enhanced/webdr01/1/17/anigif_enhanced-buzz-16582-1380661582-42.gif,0.456370790181,relaxed
62,155,7649,0.452,0.112782,http://s3-ec.buzzfed.com/static/2014-11/18/11/enhanced/webdr07/anigif_enhanced-6764-1416328087-19.gif,0.465858110935,happy
63,156,8082,-0.223611,-0.09375,http://s3-ec.buzzfed.com/static/2014-10/27/12/enhanced/webdr10/anigif_enhanced-19004-1414428699-26.gif,0.24246843469,sad
64,157,4779,-0.370667,-0.259398,http://s3-ec.buzzfed.com/static/2013-12/enhanced/webdr05/23/2/anigif_enhanced-buzz-338-1387784055-7.gif,0.452417227007,unhappy
65,628,4779,0.138194,0.398438,http://s3-ec.buzzfed.com/static/2013-12/enhanced/webdr05/23/2/anigif_enhanced-buzz-338-1387784055-7.gif,0.421723157391,alert
66,158,1455,-0.033333,-0.191729,http://s3-ec.buzzfed.com/static/2014-03/enhanced/webdr06/24/17/anigif_enhanced-8105-1395696000-2.gif,0.194604980229,bored
67,159,7604,-0.261333,-0.390977,http://s3-ec.buzzfed.com/static/2013-11/enhanced/webdr01/24/22/anigif_enhanced-buzz-25235-1385351773-3.gif,0.470274336338,depressed
68,160,4544,-0.052778,-0.214844,http://s3-ec.buzzfed.com/static/2013-12/enhanced/webdr02/4/10/anigif_enhanced-buzz-15131-1386172145-27.gif,0.221231692169,bored
69,1394,4544,-0.322667,-0.263158,http://s3-ec.buzzfed.com/static/2013-12/enhanced/webdr02/4/10/anigif_enhanced-buzz-15131-1386172145-27.gif,0.416372580573,unhappy
70,161,7158,-0.162667,0.18797,http://s3-ec.buzzfed.com/static/enhanced/webdr06/2013/6/18/1/anigif_enhanced-buzz-5425-1371534211-16.gif,0.248582529131,nervous
71,162,4789,0.483333,-0.203125,http://s3-ec.buzzfed.com/static/2014-01/enhanced/webdr05/7/12/anigif_enhanced-buzz-7261-1389114365-2.gif,0.524280988129,contented
72,3645,4789,-0.488,0.0,http://s3-ec.buzzfed.com/static/2014-01/enhanced/webdr05/7/12/anigif_enhanced-buzz-7261-1389114365-2.gif,0.488,unpleasant
73,3861,4789,-0.263371,-0.157534,http://s3-ec.buzzfed.com/static/2014-01/enhanced/webdr05/7/12/anigif_enhanced-buzz-7261-1389114365-2.gif,0.306889629667,unhappy
74,163,502,0.218667,-0.394737,http://s3-ec.buzzfed.com/static/enhanced/webdr02/2013/9/10/12/anigif_enhanced-buzz-2533-1378828992-1.gif,0.451256641013,relaxed
75,164,6192,0.010667,-0.481203,http://s3-ec.buzzfed.com/static/2014-01/enhanced/webdr03/23/0/anigif_enhanced-buzz-3665-1390455538-0.gif,0.481321215092,subdued
76,165,7222,-0.4386667,-0.146617,http://s3-ec.buzzfed.com/static/enhanced/webdr03/2013/5/14/10/anigif_enhanced-buzz-8973-1368542241-3.gif,0.462520289693,sad
77,3109,7222,-0.4733333,-0.176692,http://s3-ec.buzzfed.com/static/enhanced/webdr03/2013/5/14/10/anigif_enhanced-buzz-8973-1368542241-3.gif,0.50523704907,sad
78,166,6961,-0.164,-0.4097744,http://s3-ec.buzzfed.com/static/2014-09/24/19/enhanced/webdr05/anigif_enhanced-7587-1411600878-6.gif,0.441374057796,bored
79,2837,6961,-0.439222,-0.152968,http://s3-ec.buzzfed.com/static/2014-09/24/19/enhanced/webdr05/anigif_enhanced-7587-1411600878-6.gif,0.465096951514,sad
80,167,5983,-0.150667,-0.4135338,http://s3-ec.buzzfed.com/static/2013-09/enhanced/webdr06/28/15/anigif_enhanced-buzz-23837-1380397911-4.gif,0.440125832725,bored
81,168,2645,-0.370667,-0.135338,http://s3-ec.buzzfed.com/static/enhanced/webdr06/2013/9/6/19/anigif_enhanced-buzz-1714-1378509851-3.gif,0.39460157011,sad
82,169,4904,0.469333,-0.015038,http://s3-ec.buzzfed.com/static/enhanced/webdr03/2013/8/30/16/anigif_enhanced-buzz-15137-1377893422-7.gif,0.4695738561,pleasant
83,170,5466,0.276,-0.357143,http://s3-ec.buzzfed.com/static/enhanced/webdr01/2013/8/25/23/anigif_enhanced-buzz-24603-1377487449-4.gif,0.451361410013,relaxed
84,3478,5466,-0.255172,0.024272,http://s3-ec.buzzfed.com/static/enhanced/webdr01/2013/8/25/23/anigif_enhanced-buzz-24603-1377487449-4.gif,0.25632377878,unpleasant
85,171,1436,-0.137333,-0.4285714,http://s3-ec.buzzfed.com/static/2013-10/enhanced/webdr05/1/23/anigif_enhanced-buzz-13443-1380683776-6.gif,0.45003755153,bored
86,491,1436,-0.133333,-0.4285714,http://s3-ec.buzzfed.com/static/2013-10/enhanced/webdr05/1/23/anigif_enhanced-buzz-13443-1380683776-6.gif,0.448833080094,bored
87,608,1436,0.02,0.466165,http://s3-ec.buzzfed.com/static/2013-10/enhanced/webdr05/1/23/anigif_enhanced-buzz-13443-1380683776-6.gif,0.466593835391,active
88,2552,1436,-0.1,-0.4140625,http://s3-ec.buzzfed.com/static/2013-10/enhanced/webdr05/1/23/anigif_enhanced-buzz-13443-1380683776-6.gif,0.425966846018,bored
89,3059,1436,-0.3047,-0.303653,http://s3-ec.buzzfed.com/static/2013-10/enhanced/webdr05/1/23/anigif_enhanced-buzz-13443-1380683776-6.gif,0.430171168733,unhappy
90,172,7482,0.4,0.236842,http://s3-ec.buzzfed.com/static/2014-07/19/12/enhanced/webdr09/anigif_enhanced-31896-1405788979-1.gif,0.464859261459,elated
91,173,4228,0.422667,-0.131579,http://s3-ec.buzzfed.com/static/2014-09/22/23/enhanced/webdr08/anigif_enhanced-buzz-28393-1411443900-23.gif,0.442674176037,contented
92,2849,4228,0.296,-0.199248,http://s3-ec.buzzfed.com/static/2014-09/22/23/enhanced/webdr08/anigif_enhanced-buzz-28393-1411443900-23.gif,0.35681334827,serene
93,3820,4228,-0.1,0.112782,http://s3-ec.buzzfed.com/static/2014-09/22/23/enhanced/webdr08/anigif_enhanced-buzz-28393-1411443900-23.gif,0.150730818096,nervous
94,174,3137,-0.001333,-0.003759,http://s3-ec.buzzfed.com/static/2014-07/7/7/enhanced/webdr02/anigif_enhanced-4113-1404734090-13.gif,0.0039883542972,bored
95,175,2394,-0.349333,-0.266917,http://s3-ec.buzzfed.com/static/2014-08/7/23/enhanced/webdr10/anigif_enhanced-32711-1407470120-3.gif,0.439634199964,unhappy
96,176,6683,-0.126667,0.398496,http://s3-ec.buzzfed.com/static/2014-05/enhanced/webdr03/26/0/anigif_enhanced-18856-1401079821-2.gif,0.418143026852,tense
97,177,781,-0.164,-0.390977,http://s3-ec.buzzfed.com/static/2013-10/enhanced/webdr06/4/19/anigif_enhanced-buzz-17542-1380929051-4.gif,0.42397996949,bored
98,2939,781,-0.265333,-0.4887218,http://s3-ec.buzzfed.com/static/2013-10/enhanced/webdr06/4/19/anigif_enhanced-buzz-17542-1380929051-4.gif,0.556103046822,depressed
99,178,1139,0.406667,-0.293233,http://s3-ec.buzzfed.com/static/2014-03/enhanced/webdr06/6/1/anigif_enhanced-19150-1394086395-34.gif,0.501361786715,serene
100,179,4897,0.378667,-0.278195,http://s3-ec.buzzfed.com/static/enhanced/webdr06/2013/8/30/16/anigif_enhanced-buzz-25039-1377894345-2.gif,0.469873552048,serene
101,2922,4897,0.229333,-0.022556,http://s3-ec.buzzfed.com/static/enhanced/webdr06/2013/8/30/16/anigif_enhanced-buzz-25039-1377894345-2.gif,0.230439575648,pleasant
102,180,3461,0.301333,0.327068,http://s3-ec.buzzfed.com/static/2013-10/enhanced/webdr05/6/1/anigif_enhanced-buzz-31528-1381037672-12.gif,0.444719072576,excited
103,181,6564,-0.009333,-0.4661654,http://s3-ec.buzzfed.com/static/2014-03/enhanced/webdr03/1/12/anigif_enhanced-buzz-6182-1393695971-16.gif,0.46625881766,subdued
104,2518,6564,-0.129333,0.398496,http://s3-ec.buzzfed.com/static/2014-03/enhanced/webdr03/1/12/anigif_enhanced-buzz-6182-1393695971-16.gif,0.418958335524,tense
105,182,4535,0.128,-0.4210526,http://s3-ec.buzzfed.com/static/enhanced/webdr02/2013/6/27/11/anigif_enhanced-buzz-7037-1372346224-45.gif,0.440078733827,calm
106,183,6785,-0.330667,0.24812,http://s3-ec.buzzfed.com/static/enhanced/webdr02/2012/12/17/13/anigif_enhanced-buzz-20207-1355769222-1.gif,0.4134056111,stressed
107,184,1962,-0.153333,-0.4097744,http://s3-ec.buzzfed.com/static/enhanced/webdr03/2013/9/9/21/anigif_enhanced-buzz-17527-1378777392-0.gif,0.43752264831,bored
108,185,1468,0.252,-0.37594,http://s3-ec.buzzfed.com/static/2014-02/enhanced/webdr04/14/20/anigif_enhanced-5772-1392428022-19.gif,0.452586879615,relaxed
109,186,1605,0.446667,-0.018797,http://s3-ec.buzzfed.com/static/enhanced/webdr03/2013/5/19/14/anigif_enhanced-buzz-10852-1368989018-2.gif,0.447062340282,pleasant
110,3552,1605,-0.117241,-0.373786,http://s3-ec.buzzfed.com/static/enhanced/webdr03/2013/5/19/14/anigif_enhanced-buzz-10852-1368989018-2.gif,0.391741529426,bored
111,187,833,0.398667,-0.244361,http://s3-ec.buzzfed.com/static/2014-06/23/1/enhanced/webdr11/anigif_enhanced-22857-1403502234-1.gif,0.46759777075,serene
112,188,1826,-0.012,-0.4548872,http://s3-ec.buzzfed.com/static/enhanced/webdr06/2013/9/2/23/anigif_enhanced-buzz-501-1378179454-16.gif,0.45504545347,subdued
113,189,1351,0.08,0.319549,http://s3-ec.buzzfed.com/static/2014-10/20/16/enhanced/webdr08/anigif_enhanced-15915-1413835667-1.gif,0.329410933943,alert
114,191,1351,0.141333,0.379699,http://s3-ec.buzzfed.com/static/2014-10/20/16/enhanced/webdr08/anigif_enhanced-15915-1413835667-1.gif,0.405149784018,alert
115,190,1448,-0.4346667,-0.030075,http://s3-ec.buzzfed.com/static/2013-10/enhanced/webdr02/2/18/anigif_enhanced-buzz-9097-1380751790-11.gif,0.435705916547,unpleasant
116,192,3915,0.381333,-0.304511,http://s3-ec.buzzfed.com/static/2013-12/enhanced/webdr01/11/12/anigif_enhanced-buzz-9084-1386782255-17.gif,0.487997752054,serene
117,193,2824,0.381333,-0.270677,http://s3-ec.buzzfed.com/static/enhanced/webdr02/2013/6/27/15/anigif_enhanced-buzz-7556-1372361646-7.gif,0.467633291392,serene
118,194,5196,0.265333,-0.368421,http://s3-ec.buzzfed.com/static/enhanced/webdr06/2013/7/7/14/anigif_enhanced-buzz-19788-1373220606-11.gif,0.454021622976,relaxed
119,195,7410,-0.4266667,-0.082707,http://s3-ec.buzzfed.com/static/2013-10/enhanced/webdr06/10/10/anigif_enhanced-buzz-1079-1381413662-4.gif,0.434608928507,sad
120,1735,7410,-0.286667,0.323308,http://s3-ec.buzzfed.com/static/2013-10/enhanced/webdr06/10/10/anigif_enhanced-buzz-1079-1381413662-4.gif,0.432094933728,nervous
121,196,2576,0.141333,-0.4323308,http://s3-ec.buzzfed.com/static/2014-05/enhanced/webdr02/8/23/anigif_enhanced-6799-1399605554-7.gif,0.454846059143,calm
122,811,2576,-0.017828,-0.4497717,http://s3-ec.buzzfed.com/static/2014-05/enhanced/webdr02/8/23/anigif_enhanced-6799-1399605554-7.gif,0.450124893452,subdued
123,197,2174,-0.4186667,-0.037594,http://s3-ec.buzzfed.com/static/2014-05/30/10/enhanced/webdr08/anigif_enhanced-7441-1401459157-2.gif,0.420351179997,unpleasant
124,198,7668,0.348,-0.342105,http://s3-ec.buzzfed.com/static/enhanced/webdr02/2013/8/16/2/anigif_enhanced-buzz-26972-1376633128-4.gif,0.487995728491,serene
125,199,6663,-0.44,-0.157895,http://s3-ec.buzzfed.com/static/2013-11/enhanced/webdr06/16/23/anigif_enhanced-buzz-25618-1384661063-0.gif,0.46747281314,sad
126,3596,6663,-0.381944,-0.183594,http://s3-ec.buzzfed.com/static/2013-11/enhanced/webdr06/16/23/anigif_enhanced-buzz-25618-1384661063-0.gif,0.423778215547,sad
127,200,6500,0.418667,-0.172932,http://s3-ec.buzzfed.com/static/2014-03/enhanced/webdr08/30/16/anigif_enhanced-20739-1396209841-3.gif,0.452976305686,contented
128,201,425,0.364,-0.270677,http://s3-ec.buzzfed.com/static/2014-02/enhanced/webdr02/22/0/anigif_enhanced-11913-1393045641-5.gif,0.453610006866,serene
129,202,4515,-0.138667,-0.406015,http://s3-ec.buzzfed.com/static/enhanced/webdr01/2013/9/2/16/anigif_enhanced-buzz-14082-1378154724-6.gif,0.429041626318,bored
130,1451,4515,-0.230519,-0.211009,http://s3-ec.buzzfed.com/static/enhanced/webdr01/2013/9/2/16/anigif_enhanced-buzz-14082-1378154724-6.gif,0.312512091673,unhappy
131,203,2665,-0.002667,-0.003759,http://s3-ec.buzzfed.com/static/enhanced/webdr06/2013/9/10/22/anigif_enhanced-buzz-12725-1378867310-14.gif,0.00460900965501,depressed
132,204,518,0.433333,0.112782,http://s3-ec.buzzfed.com/static/enhanced/webdr03/2013/9/10/13/anigif_enhanced-buzz-2920-1378835625-2.gif,0.447769213338,happy
133,205,2214,-0.130667,-0.390977,http://s3-ec.buzzfed.com/static/2014-07/23/10/enhanced/webdr04/anigif_enhanced-29784-1406124245-10.gif,0.412234010506,bored
134,206,234,-0.4026667,-0.139098,http://s3-ec.buzzfed.com/static/2014-09/27/7/enhanced/webdr04/anigif_enhanced-buzz-31488-1411817534-4.gif,0.426014935058,sad
135,207,1445,-0.072,-0.195489,http://s3-ec.buzzfed.com/static/2013-10/enhanced/webdr06/2/18/anigif_enhanced-buzz-18678-1380751577-37.gif,0.208326544446,bored
136,208,1034,0.202667,-0.323308,http://s3-ec.buzzfed.com/static/enhanced/webdr01/2013/5/30/10/anigif_enhanced-buzz-8621-1369924618-7.gif,0.381578269498,relaxed
137,1658,1034,0.233333,-0.203008,http://s3-ec.buzzfed.com/static/enhanced/webdr01/2013/5/30/10/anigif_enhanced-buzz-8621-1369924618-7.gif,0.309283909948,serene
138,1915,1034,0.058621,0.247573,http://s3-ec.buzzfed.com/static/enhanced/webdr01/2013/5/30/10/anigif_enhanced-buzz-8621-1369924618-7.gif,0.254418576307,alert
139,209,6232,0.104,0.131579,http://s3-ec.buzzfed.com/static/2014-09/20/19/enhanced/webdr08/anigif_enhanced-1176-1411255228-12.gif,0.167717122683,excited
140,210,4034,0.309333,-0.12406,http://s3-ec.buzzfed.com/static/2014-03/enhanced/webdr04/11/17/anigif_enhanced-20543-1394572617-1.gif,0.333283345652,contented
141,211,4155,0.117333,0.240601,http://s3-ec.buzzfed.com/static/2014-02/enhanced/webdr06/16/1/anigif_enhanced-20726-1392531547-22.gif,0.267686148484,alert
142,212,3678,-0.202,-0.090226,http://s3-ec.buzzfed.com/static/2014-11/18/15/enhanced/webdr06/anigif_enhanced-6341-1416341637-20.gif,0.221234561215,sad
143,213,3665,-0.002,-0.4323308,http://s3-ec.buzzfed.com/static/2014-11/18/14/enhanced/webdr12/anigif_enhanced-17839-1416340560-12.gif,0.432335426062,subdued
144,214,4192,0.012,-0.142857,http://s3-ec.buzzfed.com/static/2014-08/27/8/enhanced/webdr09/anigif_enhanced-buzz-12420-1409141774-5.gif,0.143360114568,subdued
145,215,6969,-0.1,0.364662,http://s3-ec.buzzfed.com/static/2014-08/15/18/enhanced/webdr10/anigif_enhanced-buzz-30384-1408140938-14.gif,0.37812481305,tense
146,686,6969,-0.122667,-0.195489,http://s3-ec.buzzfed.com/static/2014-08/15/18/enhanced/webdr10/anigif_enhanced-buzz-30384-1408140938-14.gif,0.230788088969,depressed
147,1343,6969,-0.11039,-0.110092,http://s3-ec.buzzfed.com/static/2014-08/15/18/enhanced/webdr10/anigif_enhanced-buzz-30384-1408140938-14.gif,0.155904459731,unhappy
148,216,3453,0.054,-0.345865,http://s3-ec.buzzfed.com/static/2014-07/14/17/enhanced/webdr04/anigif_enhanced-buzz-12315-1405372493-9.gif,0.350055135979,subdued
149,217,7505,0.268966,-0.254902,http://s3-ec.buzzfed.com/static/2014-07/16/21/enhanced/webdr05/anigif_enhanced-11830-1405561647-1.gif,0.370564081854,serene
150,218,1537,0.151724,-0.107843,http://s3-ec.buzzfed.com/static/2014-07/15/16/enhanced/webdr08/anigif_enhanced-29070-1405454989-1.gif,0.18614586975,serene
151,219,1263,0.046,-0.357143,http://s3-ec.buzzfed.com/static/enhanced/webdr02/2013/9/1/12/anigif_enhanced-buzz-31842-1378053858-16.gif,0.360093213556,subdued
152,220,6427,0.081333,-0.06015,http://s3-ec.buzzfed.com/static/2014-09/30/18/enhanced/webdr08/anigif_enhanced-17045-1412114953-29.gif,0.1011586842,serene
