"503","4769","0.0706667","0.597744"
"504","3912","0.144","0.725564"
"505","8143","0.66","0.928571"
"506","5623","0.216","0.135338"
"507","3985","0.064","0.454887"
"508","7035","0.782667","0.142857"
"509","4706","0.898667","0.740601"
"510","3654","0.949333","0.62406"
"511","4917","0.945333","0.62406"
"512","4380","0.778667","0.845865"
"513","6502","0.486667","0.984962"
"514","1718","0.368","0.898496"
"515","58","0.932","0.631579"
"516","5692","0.662667","0.0827068"
"517","2988","0.361333","0.056391"
"518","315","0.0653333","0.43609"
"519","131","0.962667","0.612782"
"520","3926","0.88","0.289474"
"521","1793","0.872","0.721804"
"522","6502","0.361333","0.913534"
"523","4226","0.0493333","0.338346"
"524","8045","0.972","0.635338"
"525","3914","0.1","0.733083"
"526","810","0.142667","0.225564"
"527","4611","0.351389","0.0627451"
"528","6914","0.161333","0.364662"
"529","2368","0.0626667","0.650376"
"530","5184","0.222667","0.308271"
"531","1130","0.865278","0.74902"
"532","7926","0.802667","0.0864662"
"533","5502","0.258333","0.839216"
"534","2806","0.258333","0.839216"
"535","3617","0.931944","0.356863"
"536","380","0.208","0.342105"
"537","2377","0.350667","0.909774"
"538","3530","0.0666667","0.462745"
"539","7460","0.0666667","0.345098"
"540","2110","0.806061","0.0769231"
"541","2377","0.344","0.909774"
"542","3872","0.669333","0.0714286"
"543","1608","0.95","0.329412"
"544","323","0.941667","0.647059"
"545","1753","0.169697","0.042735"
"546","7037","0.342667","0.037594"
"547","157","0.941667","0.647059"
"548","5401","0.941667","0.647059"
"549","5837","0.918667","0.210526"
"550","5111","0.940278","0.643137"
"551","2393","0.815152","0.794872"
"552","2537","0.0625","0.337255"
"553","6028","0.875758","0.786325"
"554","2100","0.0625","0.337255"
"555","6536","0.922222","0.576471"
"556","2987","0.126389","0.247059"
"557","571","0.0375","0.317647"
"558","2483","0.951389","0.623529"
"559","3176","0.613333","0.161654"
"560","2230","0.684","0.236842"
"561","3935","0.0611111","0.478431"
"562","2535","0.492","0.338346"
"563","3078","0.493333","0.037594"
"564","7443","0.504","0.0263158"
"565","918","0.504","0.0263158"
"566","4970","0.504","0.0263158"
"567","506","0.501333","0.0338346"
"568","6866","0.0611111","0.403922"
"569","3547","0.494667","0.988722"
"570","1610","0.361333","0.902256"
"571","1157","0.36","0.887218"
"572","1530","0.969444","0.603922"
"573","8129","0.969444","0.603922"
"574","997","0.0680556","0.352941"
"575","997","0.141667","0.239216"
"576","7161","0.140278","0.211765"
"577","6480","0.140278","0.192157"
"578","6464","0.140278","0.192157"
"579","3364","0.781333","0.838346"
"580","4147","0.140278","0.188235"
"581","271","0.958333","0.678431"
"582","271","0.951389","0.623529"
"583","271","0.9125","0.266667"
"584","4280","0.0791667","0.341176"
"585","6162","0.0777778","0.341176"
"586","7667","0.0791667","0.345098"
"587","689","0.968056","0.341176"
"588","5641","0.0916667","0.501961"
"589","1860","0.0916667","0.368627"
"590","2113","0.0916667","0.368627"
"591","3604","0.940278","0.384314"
"592","382","0.940278","0.384314"
"593","3847","0.940278","0.384314"
"594","4465","0.0541667","0.356863"
"595","3057","0.0541667","0.356863"
"596","3057","0.0541667","0.356863"
"597","7386","0.915278","0.305882"
"598","5744","0.911111","0.556863"
"599","6540","0.408333","0.345098"
"600","5039","0.259722","0.482353"
"601","5039","0.35","0.721569"
"602","3910","0.166667","0.593985"
"603","3755","0.954667","0.353383"
"604","6970","0.194667","0.327068"
"605","4999","0.816","0.255639"
"606","6666","0.486667","0.969925"
"607","3755","0.870667","0.481203"
"608","1436","0.52","0.966165"
"609","7701","0.817333","0.721804"
"610","4053","0.349333","0.056391"
"611","2202","0.882667","0.503759"
"612","6116","0.369333","0.154135"
"613","7361","0.614667","0.139098"
"614","5737","0.238667","0.714286"
"615","5319","0.357333","0.221805"
"616","5319","0.321333","0.229323"
"617","583","0.692","0.214286"
"618","2964","0.805333","0.43985"
"619","880","0.221333","0.458647"
"620","5979","0.352","0.0451128"
"621","5534","0.497333","0.12782"
"622","6760","0.893333","0.218045"
"623","7491","0.497333","0.733083"
"624","4098","0.504861","0.0507812"
"625","3528","0.306667","0.304511"
"626","7701","0.888","0.75188"
"627","7348","0.224306","0.132812"
"628","4779","0.638194","0.898438"
"629","5644","0.778472","0.863281"
"630","3510","0.181333","0.357143"
"631","2246","0.637333","0.056391"
"632","3510","0.18","0.349624"
"633","251","0.142667","0.221805"
"634","832","0.78","0.142857"
"635","5162","0.299333","0.304511"
"636","7489","0.160667","0.451128"
"637","7489","0.188667","0.402256"
"638","8052","0.768667","0.135338"
"639","7675","0.136","0.229323"
"640","3362","0.777333","0.139098"
"641","7174","0.734667","0.642857"
"642","1205","0.36","0.913534"
"643","1805","0.556","0.120301"
"644","1691","0.138667","0.481203"
"645","774","0.106667","0.338346"
"646","5526","0.5","0.0300752"
"647","3776","0.518667","0.0300752"
"648","7598","0.776","0.12782"
"649","6526","0.213333","0.834586"
"650","1702","0.648","0.0300752"
"651","7828","0.8","0.842105"
"652","5404","0.244","0.860902"
"653","4669","0.0813333","0.289474"
"654","1668","0.0733333","0.390977"
"655","7310","0.365333","0.323308"
"656","4049","0.0853333","0.281955"
"657","985","0.886548","0.232877"
"658","1922","0.290667","0.0902256"
"659","7673","0.952998","0.452055"
"660","6358","0.952998","0.315068"
"661","1866","0.792545","0.13242"
"662","1317","0.649919","0.0639269"
"663","343","0.622366","0.196347"
"664","5832","0.696921","0.255708"
"665","2323","0.758509","0.557078"
"666","4502","0.348","0.947368"
"667","5370","0.202667","0.5"
"668","797","0.544","0.255639"
"669","1168","0.826667","0.334586"
"670","7053","0.785417","0.585938"
"671","6183","0.781333","0.135338"
"672","1443","0.802667","0.112782"
"673","597","0.279861","0.613281"
"674","3972","0.889333","0.225564"
"675","4304","0.767361","0.175781"
"676","7898","0.936","0.364662"
"677","2813","0.734028","0.753906"
"678","7705","0.956","0.349624"
"679","7120","0.970667","0.364662"
"680","1083","0.390972","0.925781"
"681","2856","0.814583","0.402344"
"682","6999","0.973333","0.37594"
"683","2236","0.962667","0.454887"
"684","6620","0.836806","0.402344"
"685","3906","0.344","0.075188"
"686","6969","0.377333","0.304511"
"687","2786","0.504","0.488722"
"688","5938","0.0573333","0.360902"
"689","5650","0.978667","0.612782"
"690","6279","0.367333","0.928571"
"691","6940","0.930667","0.609023"
"692","5683","0.936","0.338346"
"693","6584","0.354","0.225564"
"694","1266","0.842","0.221805"
"695","6949","0.717333","0.466165"
"696","5464","0.122","0.255639"
"697","3421","0.39","0.81203"
"698","6816","0.325333","0.507519"
"699","5663","0.488","0.0263158"
"700","562","0.494","0.300752"
"701","1251","0.893333","0.229323"
"702","4194","0.634667","0.221805"
"703","6849","0.790667","0.842105"
"704","7038","0.46","0.462406"
"705","1306","0.570667","0.180451"
"706","2193","0.946667","0.364662"
"707","7723","0.248","0.131579"
"708","6300","0.456","0.24812"
"709","1128","0.890667","0.195489"
"710","7524","0.782667","0.0977444"
"711","3178","0.784","0.112782"
"712","8146","0.0706667","0.349624"
"713","4658","0.0613333","0.342105"
"714","4","0.0813333","0.357143"
"715","1159","0.888","0.233083"
"716","793","0.0646667","0.353383"
"717","263","0.362","0.917293"
"718","6249","0.963333","0.522556"
"719","4537","0.762","0.112782"
"720","8041","0.652667","0.0639098"
"721","7634","0.498","0.0601504"
"722","7654","0.066","0.469925"
"723","414","0.35","0.075188"
"724","1182","0.062","0.488722"
"725","1137","0.51","0.492481"
"726","7478","0.156667","0.24812"
"727","7167","0.782","0.101504"
"728","6691","0.647333","0.800752"
"729","17","0.368667","0.093985"
"730","1574","0.892","0.413534"
"731","3713","0.702667","0.0977444"
"732","6399","0.931929","0.616438"
"733","7409","0.662667","0.304511"
"734","545","0.361426","0.899543"
"735","3169","0.0583468","0.347032"
"736","7416","0.128039","0.219178"
"737","826","0.882","0.203008"
"738","7173","0.330667","0.0601504"
"739","8006","0.393333","0.199248"
"740","7666","0.0573333","0.605263"
"741","5864","0.374667","0.0902256"
"742","5592","0.462667","0.289474"
"743","1470","0.376","0.139098"
"744","7089","0.397333","0.165414"
"745","809","0.674667","0.466165"
"746","809","0.674667","0.466165"
"747","809","0.674667","0.466165"
"748","972","0.674667","0.466165"
"749","3358","0.674667","0.466165"
"750","3358","0.674667","0.466165"
"751","7813","0.674667","0.466165"
"752","7813","0.674667","0.466165"
"753","7390","0.674667","0.466165"
"754","5403","0.674667","0.466165"
"755","5403","0.674667","0.466165"
"756","7506","0.674667","0.466165"
"757","2786","0.674667","0.466165"
"758","2786","0.674667","0.466165"
"759","3360","0.496","0.492481"
"760","3360","0.496","0.492481"
"761","3360","0.496","0.492481"
"762","6977","0.409333","0.278196"
"763","1719","0.496","0.492481"
"764","2908","0.496","0.492481"
"765","6233","0.496","0.492481"
"766","3060","0.702667","0.406015"
"767","2528","0.494667","0.503759"
"768","5420","0.497333","0.507519"
"769","7847","0.497333","0.507519"
"770","1554","0.938667","0.330827"
"771","1572","0.497333","0.507519"
"772","1572","0.5","0.507519"
"773","1554","0.969333","0.342105"
"774","1572","0.5","0.507519"
"775","733","0.361333","0.0902256"
"776","8104","0.516","0.966165"
"777","3381","0.896","0.221805"
"778","5640","0.501621","0.0136986"
"779","3884","0.892","0.225564"
"780","7645","0.786667","0.116541"
"781","2531","0.642626","0.0593607"
"782","7879","0.525333","0.958647"
"783","5802","0.786667","0.116541"
"784","7327","0.94","0.338346"
"785","4300","0.658667","0.0676692"
"786","3186","0.909333","0.221805"
"787","5964","0.945333","0.360902"
"788","6948","0.803079","0.136986"
"789","3210","0.944","0.353383"
"790","1867","0.866288","0.22831"
"791","1473","0.933333","0.353383"
"792","3337","0.789333","0.12406"
"793","1119","0.947326","0.351598"
"794","7558","0.5","0.0263158"
"795","164","0.95705","0.47032"
"796","1182","0.777333","0.842105"
"797","5640","0.952188","0.621005"
"798","7703","0.916532","0.707763"
"799","5859","0.790113","0.808219"
"800","4929","0.637763","0.894977"
"801","1875","0.550243","0.954338"
"802","503","0.350891","0.931507"
"803","5616","0.219611","0.817352"
"804","5017","0.117504","0.739726"
"805","3856","0.0656402","0.60274"
"806","1383","0.0623987","0.452055"
"807","1511","0.060778","0.324201"
"808","6163","0.128849","0.214612"
"809","5105","0.224473","0.123288"
"810","538","0.339546","0.0410959"
"811","2576","0.482172","0.0502283"
"812","4377","0.658667","0.0789474"
"813","2087","0.511345","0.940639"
"814","2048","0.357374","0.876712"
"815","5052","0.634522","0.0730594"
"816","4117","0.0946667","0.466165"
"817","4551","0.226094","0.840183"
"818","5406","0.937601","0.328767"
"819","3882","0.0737439","0.442922"
"820","6328","0.375862","0.362745"
"821","5135","0.122366","0.712329"
"822","7827","0.368966","0.666667"
"823","5288","0.258509","0.840183"
"824","1161","0.888979","0.200913"
"825","2885","0.658621","0.705882"
"826","2080","0.675862","0.745098"
"827","68","0.924138","0.666667"
"828","6951","0.647488","0.0730594"
"829","5556","0.637931","0.0196078"
"830","6923","0.796552","0.137255"
"831","5118","0.942464","0.639269"
"832","7328","0.917241","0.196078"
"833","5293","0.355754","0.881279"
"834","2966","0.989655","0.372549"
"835","7380","0.344408","0.0684932"
"836","4217","0.527586","0.0294118"
"837","2565","0.232577","0.146119"
"838","2565","0.235818","0.136986"
"839","4217","0.510345","0.0196078"
"840","6415","0.527586","0.970588"
"841","7037","0.054295","0.461187"
"842","16","0.93436","0.625571"
"843","7143","0.908428","0.200913"
"844","6391","0.355754","0.913242"
"845","3265","0.0623987","0.452055"
"846","485","0.549333","0.650376"
"847","2789","0.497333","0.796992"
"848","3547","0.493333","0.112782"
"849","4585","0.252","0.830827"
"850","928","0.946667","0.37218"
"851","3868","0.949333","0.481203"
"852","2554","0.886667","0.214286"
"853","894","0.86","0.218045"
"854","1914","0.92","0.225564"
"855","3277","0.304","0.293233"
"856","3169","0.576","0.740601"
"857","2371","0.878667","0.240602"
"858","1174","0.238667","0.860902"
"859","5482","0.430667","0.0676692"
"860","2326","0.78","0.0977444"
"861","5352","0.770667","0.146617"
"862","5465","0.734667","0.120301"
"863","4914","0.381333","0.890977"
"864","1300","0.358667","0.879699"
"865","5715","0.446667","0.684211"
"866","7636","0.34","0.913534"
"867","4294","0.2","0.676692"
"868","4024","0.226667","0.176692"
"869","1382","0.478667","0.669173"
"870","4590","0.497333","0.180451"
"871","5785","0.242667","0.507519"
"872","7148","0.368","0.274436"
"873","7907","0.514667","0.43985"
"874","623","0.801333","0.169173"
"875","4249","0.346667","0.101504"
"876","7900","0.590667","0.037594"
"877","1618","0.622667","0.342105"
"878","1790","0.382667","0.075188"
"879","1790","0.441333","0.0451128"
"880","66","0.698667","0.308271"
"881","8067","0.885333","0.447368"
"882","1828","0.801333","0.161654"
"883","6262","0.573333","0.24812"
"884","6825","0.838667","0.699248"
"885","3703","0.801333","0.24812"
"886","7304","0.906807","0.22831"
"887","139","0.469333","0.244361"
"888","4384","0.89222","0.726027"
"889","2745","0.0591572","0.447489"
"890","7066","0.509333","0.421053"
"891","5171","0.798217","0.109589"
"892","4823","0.178704","0.1875"
"893","2652","0.522667","0.327068"
"894","3861","0.65235","0.0639269"
"895","3783","0.887358","0.196347"
"896","8089","0.745333","0.342105"
"897","4910","0.793355","0.840183"
"898","1288","0.647222","0.59375"
"899","4617","0.0672609","0.324201"
"900","2137","0.650926","0.0546875"
"901","4915","0.0899514","0.73516"
"902","8049","0.486667","0.417293"
"903","7849","0.645867","0.890411"
"904","4587","0.512966","0.0228311"
"905","4109","0.950567","0.356164"
"906","6626","0.349333","0.075188"
"907","1064","0.65235","0.0502283"
"908","6501","0.896","0.394737"
"909","5604","0.0397083","0.438356"
"910","2390","0.0656402","0.347032"
"911","4324","0.879254","0.196347"
"912","3097","0.209333","0.849624"
"913","1740","0.642626","0.0684932"
"914","3706","0.712","0.25188"
"915","752","0.498667","0.229323"
"916","1899","0.122366","0.730594"
"917","7929","0.958671","0.328767"
"918","7455","0.782667","0.176692"
"919","4975","0.765802","0.141553"
"920","7796","0.209887","0.835616"
"921","7705","0.785333","0.387218"
"922","4159","0.947326","0.356164"
"923","4849","0.0705024","0.3379"
"924","6842","0.328","0.530075"
"925","1054","0.0705024","0.333333"
"926","4780","0.338667","0.684211"
"927","2144","0.78363","0.123288"
"928","3787","0.900324","0.730594"
"929","6752","0.498379","0.0136986"
"930","4582","0.742667","0.0037594"
"931","2133","0.0640194","0.3379"
"932","6751","0.805333","0.199248"
"933","3143","0.911669","0.219178"
"934","1142","0.627228","0.908676"
"935","4928","0.645867","0.0684932"
"936","4070","0.0705024","0.465753"
"937","4597","0.944084","0.616438"
"938","638","0.529984","0.954338"
