,mean,median,std,url,Unnamed: 0,Unnamed: 0.1,id,gif_id,x,y,strength,emotion,colors,All Colors,Average Luminance
0,116.71305446752373,116.35379237480831,65.05071476243081,http://s3-ec.buzzfed.com/static/enhanced/webdr06/2013/7/20/0/anigif_enhanced-buzz-3386-1374296077-12.gif,0,0,110,4057,-0.124,-0.394737,0.41375511981,bored,"[[234, 232, 238], [111, 111, 117], [40, 37, 36], [204, 51, 50], [189, 162, 156]]","[[234 232 238]
 [111 111 117]
 [ 40  37  36]
 [204  51  50]
 [189 162 156]]",111.0
1,150.76620822076873,166.57319112030004,72.55214651157955,http://s3-ec.buzzfed.com/static/enhanced/webdr06/2013/9/16/18/anigif_enhanced-buzz-1241-1379371693-4.gif,1,1,109,6246,0.348,-0.218045,0.41066728872,serene,"[[203, 62, 50], [90, 144, 152], [248, 198, 97], [48, 30, 40], [234, 232, 228]]","[[203  62  50]
 [ 90 144 152]
 [248 198  97]
 [ 48  30  40]
 [234 232 228]]",144.0
2,228.9218136084483,253.9439465708919,50.670327687145345,http://s3-ec.buzzfed.com/static/2014-01/enhanced/webdr03/8/10/anigif_enhanced-buzz-13283-1389196643-0.gif,2,2,114,7702,0.390667,-0.033835000000000004,0.39212945836,pleasant,"[[252, 247, 217], [192, 4, 2], [248, 51, 18], [254, 254, 251], [253, 172, 120]]","[[252 247 217]
 [192   4   2]
 [248  51  18]
 [254 254 251]
 [253 172 120]]",172.0
3,72.99804189317257,56.80102111758203,48.041784907608516,http://s3-ec.buzzfed.com/static/enhanced/webdr02/2013/6/8/7/anigif_enhanced-buzz-597-1370690402-1.gif,3,3,113,6925,0.053333000000000005,-0.097744,0.111347646697,relaxed,"[[66, 60, 55], [162, 167, 137], [79, 87, 88], [34, 33, 33], [107, 111, 106]]","[[ 66  60  55]
 [162 167 137]
 [ 79  87  88]
 [ 34  33  33]
 [107 111 106]]",87.0
4,172.71902786783653,149.39974899577308,75.39291421061753,http://s3-ec.buzzfed.com/static/2014-10/20/16/enhanced/webdr02/anigif_enhanced-20821-1413837773-20.gif,4,4,112,1355,-0.354667,-0.154135,0.386712139859,sad,"[[184, 112, 21], [255, 255, 255], [86, 44, 14], [235, 187, 68], [150, 80, 10]]","[[184 112  21]
 [255 255 255]
 [ 86  44  14]
 [235 187  68]
 [150  80  10]]",112.0
5,172.71902786783653,149.39974899577308,75.39291421061753,http://s3-ec.buzzfed.com/static/2014-10/20/16/enhanced/webdr02/anigif_enhanced-20821-1413837773-20.gif,5,5,3413,1355,0.193103,-0.06310700000000001,0.203153296941,contented,"[[186, 115, 23], [255, 255, 255], [153, 82, 9], [239, 191, 70], [90, 47, 15]]","[[186 115  23]
 [255 255 255]
 [153  82   9]
 [239 191  70]
 [ 90  47  15]]",115.0
6,172.71902786783653,149.39974899577308,75.39291421061753,http://s3-ec.buzzfed.com/static/2014-10/20/16/enhanced/webdr02/anigif_enhanced-20821-1413837773-20.gif,4,4,112,1355,-0.354667,-0.154135,0.386712139859,sad,"[[184, 112, 21], [255, 255, 255], [86, 44, 14], [235, 187, 68], [150, 80, 10]]","[[184 112  21]
 [255 255 255]
 [ 86  44  14]
 [235 187  68]
 [150  80  10]]",112.0
7,172.71902786783653,149.39974899577308,75.39291421061753,http://s3-ec.buzzfed.com/static/2014-10/20/16/enhanced/webdr02/anigif_enhanced-20821-1413837773-20.gif,5,5,3413,1355,0.193103,-0.06310700000000001,0.203153296941,contented,"[[186, 115, 23], [255, 255, 255], [153, 82, 9], [239, 191, 70], [90, 47, 15]]","[[186 115  23]
 [255 255 255]
 [153  82   9]
 [239 191  70]
 [ 90  47  15]]",115.0
8,63.77345871952877,42.42797426227182,64.83406937722663,http://s3-ec.buzzfed.com/static/enhanced/webdr01/2013/8/31/3/anigif_enhanced-buzz-4293-1377933759-4.gif,6,6,120,8074,0.31466700000000003,-0.210526,0.378598095036,serene,"[[13, 1, 0], [181, 51, 26], [241, 212, 176], [106, 19, 10], [213, 128, 79]]","[[ 13   1   0]
 [181  51  26]
 [241 212 176]
 [106  19  10]
 [213 128  79]]",51.0
9,134.57798936862025,159.9738978708714,64.05335786637629,http://s3-ec.buzzfed.com/static/enhanced/terminal05/2012/2/2/22/anigif_enhanced-buzz-27840-1328240294-92.gif,7,7,115,3804,-0.35600000000000004,0.131579,0.379537920689,upset,"[[171, 153, 113], [34, 28, 18], [109, 82, 50], [219, 212, 180], [199, 183, 142]]","[[171 153 113]
 [ 34  28  18]
 [109  82  50]
 [219 212 180]
 [199 183 142]]",153.0
10,134.57798936862025,159.9738978708714,64.05335786637629,http://s3-ec.buzzfed.com/static/enhanced/terminal05/2012/2/2/22/anigif_enhanced-buzz-27840-1328240294-92.gif,8,8,1840,3804,-0.145333,-0.139098,0.201171405754,unhappy,"[[109, 82, 50], [199, 183, 142], [34, 28, 18], [171, 153, 113], [219, 212, 180]]","[[109  82  50]
 [199 183 142]
 [ 34  28  18]
 [171 153 113]
 [219 212 180]]",153.0
11,134.57798936862025,159.9738978708714,64.05335786637629,http://s3-ec.buzzfed.com/static/enhanced/terminal05/2012/2/2/22/anigif_enhanced-buzz-27840-1328240294-92.gif,7,7,115,3804,-0.35600000000000004,0.131579,0.379537920689,upset,"[[171, 153, 113], [34, 28, 18], [109, 82, 50], [219, 212, 180], [199, 183, 142]]","[[171 153 113]
 [ 34  28  18]
 [109  82  50]
 [219 212 180]
 [199 183 142]]",153.0
12,134.57798936862025,159.9738978708714,64.05335786637629,http://s3-ec.buzzfed.com/static/enhanced/terminal05/2012/2/2/22/anigif_enhanced-buzz-27840-1328240294-92.gif,8,8,1840,3804,-0.145333,-0.139098,0.201171405754,unhappy,"[[109, 82, 50], [199, 183, 142], [34, 28, 18], [171, 153, 113], [219, 212, 180]]","[[109  82  50]
 [199 183 142]
 [ 34  28  18]
 [171 153 113]
 [219 212 180]]",153.0
13,149.85862306763886,145.10102687438157,62.72516340610785,http://s3-ec.buzzfed.com/static/enhanced/webdr01/2013/8/28/17/anigif_enhanced-buzz-28381-1377724352-15.gif,9,9,116,4922,-0.393333,-0.150376,0.421098314251,sad,"[[162, 134, 116], [243, 243, 244], [40, 20, 36], [100, 68, 73], [194, 178, 170]]","[[162 134 116]
 [243 243 244]
 [ 40  20  36]
 [100  68  73]
 [194 178 170]]",134.0
14,114.08180180317346,100.40581158478825,73.83676775996523,http://s3-ec.buzzfed.com/static/2013-10/enhanced/webdr06/4/17/anigif_enhanced-buzz-9782-1380922558-9.gif,10,10,117,778,0.358667,0.165414,0.394973174133,happy,"[[108, 73, 55], [245, 239, 241], [166, 121, 95], [44, 35, 26], [209, 176, 154]]","[[108  73  55]
 [245 239 241]
 [166 121  95]
 [ 44  35  26]
 [209 176 154]]",121.0
15,56.77894373234983,41.81895503237736,54.51329068823055,http://s3-ec.buzzfed.com/static/2013-10/enhanced/webdr05/3/9/anigif_enhanced-buzz-29472-1380807713-21.gif,11,11,118,7472,0.198667,0.334586,0.389122562035,excited,"[[61, 39, 31], [140, 132, 124], [9, 7, 6], [106, 82, 79], [180, 171, 168]]","[[ 61  39  31]
 [140 132 124]
 [  9   7   6]
 [106  82  79]
 [180 171 168]]",82.0
16,56.77894373234983,41.81895503237736,54.51329068823055,http://s3-ec.buzzfed.com/static/2013-10/enhanced/webdr05/3/9/anigif_enhanced-buzz-29472-1380807713-21.gif,12,12,3248,7472,0.145333,0.116541,0.186288715627,elated,"[[61, 39, 31], [140, 132, 124], [9, 7, 6], [106, 82, 79], [180, 171, 168]]","[[ 61  39  31]
 [140 132 124]
 [  9   7   6]
 [106  82  79]
 [180 171 168]]",82.0
17,56.77894373234983,41.81895503237736,54.51329068823055,http://s3-ec.buzzfed.com/static/2013-10/enhanced/webdr05/3/9/anigif_enhanced-buzz-29472-1380807713-21.gif,11,11,118,7472,0.198667,0.334586,0.389122562035,excited,"[[61, 39, 31], [140, 132, 124], [9, 7, 6], [106, 82, 79], [180, 171, 168]]","[[ 61  39  31]
 [140 132 124]
 [  9   7   6]
 [106  82  79]
 [180 171 168]]",82.0
18,56.77894373234983,41.81895503237736,54.51329068823055,http://s3-ec.buzzfed.com/static/2013-10/enhanced/webdr05/3/9/anigif_enhanced-buzz-29472-1380807713-21.gif,12,12,3248,7472,0.145333,0.116541,0.186288715627,elated,"[[61, 39, 31], [140, 132, 124], [9, 7, 6], [106, 82, 79], [180, 171, 168]]","[[ 61  39  31]
 [140 132 124]
 [  9   7   6]
 [106  82  79]
 [180 171 168]]",82.0
19,129.1738875616668,135.30565398385983,77.17989267837947,http://s3-ec.buzzfed.com/static/enhanced/webdr06/2013/8/7/18/anigif_enhanced-buzz-31114-1375913004-9.gif,13,13,119,3062,-0.168,0.285714,0.331446058652,nervous,"[[33, 164, 69], [3, 21, 14], [189, 242, 36], [144, 96, 61], [122, 219, 105]]","[[ 33 164  69]
 [  3  21  14]
 [189 242  36]
 [144  96  61]
 [122 219 105]]",164.0
20,111.83698953057252,105.14056106494024,50.28392113690296,http://s3-ec.buzzfed.com/static/enhanced/webdr06/2013/6/25/10/anigif_enhanced-buzz-31686-1372170883-2.gif,14,14,111,4363,0.252,-0.120301,0.279242422638,contented,"[[37, 39, 39], [189, 189, 174], [43, 80, 109], [138, 133, 116], [100, 88, 67]]","[[ 37  39  39]
 [189 189 174]
 [ 43  80 109]
 [138 133 116]
 [100  88  67]]",88.0
21,111.83698953057252,105.14056106494024,50.28392113690296,http://s3-ec.buzzfed.com/static/enhanced/webdr06/2013/6/25/10/anigif_enhanced-buzz-31686-1372170883-2.gif,15,15,1211,4363,0.3720000000000001,-0.203008,0.423787975365,serene,"[[100, 88, 67], [37, 39, 39], [189, 189, 174], [43, 80, 109], [138, 133, 116]]","[[100  88  67]
 [ 37  39  39]
 [189 189 174]
 [ 43  80 109]
 [138 133 116]]",88.0
22,111.83698953057252,105.14056106494024,50.28392113690296,http://s3-ec.buzzfed.com/static/enhanced/webdr06/2013/6/25/10/anigif_enhanced-buzz-31686-1372170883-2.gif,14,14,111,4363,0.252,-0.120301,0.279242422638,contented,"[[37, 39, 39], [189, 189, 174], [43, 80, 109], [138, 133, 116], [100, 88, 67]]","[[ 37  39  39]
 [189 189 174]
 [ 43  80 109]
 [138 133 116]
 [100  88  67]]",88.0
23,111.83698953057252,105.14056106494024,50.28392113690296,http://s3-ec.buzzfed.com/static/enhanced/webdr06/2013/6/25/10/anigif_enhanced-buzz-31686-1372170883-2.gif,15,15,1211,4363,0.3720000000000001,-0.203008,0.423787975365,serene,"[[100, 88, 67], [37, 39, 39], [189, 189, 174], [43, 80, 109], [138, 133, 116]]","[[100  88  67]
 [ 37  39  39]
 [189 189 174]
 [ 43  80 109]
 [138 133 116]]",88.0
24,139.3963126597232,145.4583548648891,56.47228075444999,http://s3-ec.buzzfed.com/static/enhanced/webdr01/2013/8/29/11/anigif_enhanced-buzz-5048-1377788932-21.gif,16,16,121,3536,0.005333,0.342105,0.34214656496,active,"[[83, 85, 123], [189, 159, 159], [137, 125, 128], [229, 200, 179], [0, 0, 0]]","[[ 83  85 123]
 [189 159 159]
 [137 125 128]
 [229 200 179]
 [  0   0   0]]",125.0
25,72.98047693293773,78.84775202883085,42.66625330722845,http://s3-ec.buzzfed.com/static/enhanced/webdr02/2013/8/8/13/anigif_enhanced-buzz-27363-1375984416-21.gif,17,17,122,7250,-0.374667,-0.157895,0.406578641734,sad,"[[131, 81, 63], [26, 17, 16], [164, 113, 81], [85, 56, 42], [251, 251, 252]]","[[131  81  63]
 [ 26  17  16]
 [164 113  81]
 [ 85  56  42]
 [251 251 252]]",81.0
26,126.96560758896263,128.04804957514972,45.66942646091938,http://s3-ec.buzzfed.com/static/enhanced/webdr05/2013/8/8/0/anigif_enhanced-buzz-14963-1375936316-11.gif,18,18,123,3519,-0.4146667000000001,-0.109023,0.428759240854,sad,"[[35, 18, 16], [178, 139, 110], [113, 66, 50], [214, 183, 152], [144, 100, 77]]","[[ 35  18  16]
 [178 139 110]
 [113  66  50]
 [214 183 152]
 [144 100  77]]",100.0
27,126.96560758896263,128.04804957514972,45.66942646091938,http://s3-ec.buzzfed.com/static/enhanced/webdr05/2013/8/8/0/anigif_enhanced-buzz-14963-1375936316-11.gif,19,19,1825,3519,-0.293103,0.354369,0.459876893059,nervous,"[[144, 100, 77], [214, 183, 152], [178, 139, 110], [35, 18, 16], [113, 66, 50]]","[[144 100  77]
 [214 183 152]
 [178 139 110]
 [ 35  18  16]
 [113  66  50]]",100.0
28,126.96560758896263,128.04804957514972,45.66942646091938,http://s3-ec.buzzfed.com/static/enhanced/webdr05/2013/8/8/0/anigif_enhanced-buzz-14963-1375936316-11.gif,18,18,123,3519,-0.4146667000000001,-0.109023,0.428759240854,sad,"[[35, 18, 16], [178, 139, 110], [113, 66, 50], [214, 183, 152], [144, 100, 77]]","[[ 35  18  16]
 [178 139 110]
 [113  66  50]
 [214 183 152]
 [144 100  77]]",100.0
29,126.96560758896263,128.04804957514972,45.66942646091938,http://s3-ec.buzzfed.com/static/enhanced/webdr05/2013/8/8/0/anigif_enhanced-buzz-14963-1375936316-11.gif,19,19,1825,3519,-0.293103,0.354369,0.459876893059,nervous,"[[144, 100, 77], [214, 183, 152], [178, 139, 110], [35, 18, 16], [113, 66, 50]]","[[144 100  77]
 [214 183 152]
 [178 139 110]
 [ 35  18  16]
 [113  66  50]]",100.0
30,123.01647009361689,122.46326796227513,42.95251153239585,http://s3-ec.buzzfed.com/static/2014-03/enhanced/webdr06/9/16/anigif_enhanced-buzz-25709-1394398443-7.gif,20,20,124,7268,0.414667,-0.003759,0.4146840375150001,pleasant,"[[54, 66, 142], [171, 137, 126], [64, 35, 39], [202, 177, 162], [149, 88, 103]]","[[ 54  66 142]
 [171 137 126]
 [ 64  35  39]
 [202 177 162]
 [149  88 103]]",88.0
31,31.758183483724206,24.242091493928488,26.593948494654473,http://s3-ec.buzzfed.com/static/2014-05/enhanced/webdr06/12/12/anigif_enhanced-23001-1399912087-9.gif,21,21,125,5332,0.181333,0.327068,0.373972102587,excited,"[[82, 48, 40], [13, 11, 11], [237, 235, 235], [39, 24, 14], [143, 109, 109]]","[[ 82  48  40]
 [ 13  11  11]
 [237 235 235]
 [ 39  24  14]
 [143 109 109]]",48.0
32,31.758183483724206,24.242091493928488,26.593948494654473,http://s3-ec.buzzfed.com/static/2014-05/enhanced/webdr06/12/12/anigif_enhanced-23001-1399912087-9.gif,22,22,2028,5332,-0.13958299999999998,-0.4023438,0.425868462424,bored,"[[13, 11, 11], [143, 109, 109], [82, 48, 40], [237, 235, 235], [39, 24, 14]]","[[ 13  11  11]
 [143 109 109]
 [ 82  48  40]
 [237 235 235]
 [ 39  24  14]]",48.0
33,31.758183483724206,24.242091493928488,26.593948494654473,http://s3-ec.buzzfed.com/static/2014-05/enhanced/webdr06/12/12/anigif_enhanced-23001-1399912087-9.gif,21,21,125,5332,0.181333,0.327068,0.373972102587,excited,"[[82, 48, 40], [13, 11, 11], [237, 235, 235], [39, 24, 14], [143, 109, 109]]","[[ 82  48  40]
 [ 13  11  11]
 [237 235 235]
 [ 39  24  14]
 [143 109 109]]",48.0
34,31.758183483724206,24.242091493928488,26.593948494654473,http://s3-ec.buzzfed.com/static/2014-05/enhanced/webdr06/12/12/anigif_enhanced-23001-1399912087-9.gif,22,22,2028,5332,-0.13958299999999998,-0.4023438,0.425868462424,bored,"[[13, 11, 11], [143, 109, 109], [82, 48, 40], [237, 235, 235], [39, 24, 14]]","[[ 13  11  11]
 [143 109 109]
 [ 82  48  40]
 [237 235 235]
 [ 39  24  14]]",48.0
35,136.71382866664732,128.02252926731293,80.49429958076115,http://s3-ec.buzzfed.com/static/2013-10/enhanced/webdr06/10/10/anigif_enhanced-buzz-31592-1381414133-21.gif,23,23,126,7412,-0.245333,0.327068,0.408854200801,nervous,"[[62, 16, 11], [237, 234, 245], [121, 63, 56], [180, 131, 138], [190, 133, 37]]","[[ 62  16  11]
 [237 234 245]
 [121  63  56]
 [180 131 138]
 [190 133  37]]",131.0
36,166.53565837844735,172.58369274065262,52.61712442110249,http://s3-ec.buzzfed.com/static/enhanced/webdr05/2013/9/7/1/anigif_enhanced-buzz-28808-1378532525-0.gif,24,24,127,1941,-0.102667,0.169173,0.197888900189,nervous,"[[156, 160, 174], [230, 235, 238], [50, 50, 70], [121, 109, 124], [191, 194, 202]]","[[156 160 174]
 [230 235 238]
 [ 50  50  70]
 [121 109 124]
 [191 194 202]]",160.0
37,166.53565837844735,172.58369274065262,52.61712442110249,http://s3-ec.buzzfed.com/static/enhanced/webdr05/2013/9/7/1/anigif_enhanced-buzz-28808-1378532525-0.gif,25,25,400,1941,0.213889,-0.03125,0.216159817776,pleasant,"[[128, 101, 112], [193, 192, 198], [38, 48, 70], [148, 158, 176], [230, 235, 238]]","[[128 101 112]
 [193 192 198]
 [ 38  48  70]
 [148 158 176]
 [230 235 238]]",158.0
38,166.53565837844735,172.58369274065262,52.61712442110249,http://s3-ec.buzzfed.com/static/enhanced/webdr05/2013/9/7/1/anigif_enhanced-buzz-28808-1378532525-0.gif,24,24,127,1941,-0.102667,0.169173,0.197888900189,nervous,"[[156, 160, 174], [230, 235, 238], [50, 50, 70], [121, 109, 124], [191, 194, 202]]","[[156 160 174]
 [230 235 238]
 [ 50  50  70]
 [121 109 124]
 [191 194 202]]",160.0
39,166.53565837844735,172.58369274065262,52.61712442110249,http://s3-ec.buzzfed.com/static/enhanced/webdr05/2013/9/7/1/anigif_enhanced-buzz-28808-1378532525-0.gif,25,25,400,1941,0.213889,-0.03125,0.216159817776,pleasant,"[[128, 101, 112], [193, 192, 198], [38, 48, 70], [148, 158, 176], [230, 235, 238]]","[[128 101 112]
 [193 192 198]
 [ 38  48  70]
 [148 158 176]
 [230 235 238]]",158.0
40,92.00305772257266,80.22974510741012,77.70722011018472,http://s3-ec.buzzfed.com/static/2014-01/enhanced/webdr03/30/14/anigif_enhanced-29164-1391108743-19.gif,26,26,128,7448,-0.4306667,-0.154135,0.457418194559,sad,"[[201, 134, 81], [6, 8, 7], [64, 56, 63], [104, 123, 143], [232, 200, 167]]","[[201 134  81]
 [  6   8   7]
 [ 64  56  63]
 [104 123 143]
 [232 200 167]]",123.0
41,77.0758423102299,70.11198898904523,48.163546768093866,http://s3-ec.buzzfed.com/static/2014-11/23/16/enhanced/webdr12/anigif_enhanced-24483-1416776542-20.gif,27,27,129,2271,-0.14800000000000002,-0.424812,0.449854682474,bored,"[[147, 134, 123], [34, 27, 20], [80, 65, 54], [193, 190, 183], [117, 96, 84]]","[[147 134 123]
 [ 34  27  20]
 [ 80  65  54]
 [193 190 183]
 [117  96  84]]",96.0
42,114.33123136834234,125.7683266963507,87.7858876933189,http://s3-ec.buzzfed.com/static/2014-02/enhanced/webdr03/14/21/anigif_enhanced-21912-1392430500-21.gif,28,28,130,1473,0.302667,-0.364662,0.473904723687,relaxed,"[[5, 11, 3], [240, 237, 229], [183, 170, 137], [104, 64, 28], [159, 132, 63]]","[[  5  11   3]
 [240 237 229]
 [183 170 137]
 [104  64  28]
 [159 132  63]]",132.0
43,114.33123136834234,125.7683266963507,87.7858876933189,http://s3-ec.buzzfed.com/static/2014-02/enhanced/webdr03/14/21/anigif_enhanced-21912-1392430500-21.gif,29,29,791,1473,0.433333,-0.146617,0.457464789441,contented,"[[104, 64, 28], [240, 237, 229], [5, 11, 3], [183, 170, 138], [159, 132, 64]]","[[104  64  28]
 [240 237 229]
 [  5  11   3]
 [183 170 138]
 [159 132  64]]",132.0
44,114.33123136834234,125.7683266963507,87.7858876933189,http://s3-ec.buzzfed.com/static/2014-02/enhanced/webdr03/14/21/anigif_enhanced-21912-1392430500-21.gif,28,28,130,1473,0.302667,-0.364662,0.473904723687,relaxed,"[[5, 11, 3], [240, 237, 229], [183, 170, 137], [104, 64, 28], [159, 132, 63]]","[[  5  11   3]
 [240 237 229]
 [183 170 137]
 [104  64  28]
 [159 132  63]]",132.0
45,114.33123136834234,125.7683266963507,87.7858876933189,http://s3-ec.buzzfed.com/static/2014-02/enhanced/webdr03/14/21/anigif_enhanced-21912-1392430500-21.gif,29,29,791,1473,0.433333,-0.146617,0.457464789441,contented,"[[104, 64, 28], [240, 237, 229], [5, 11, 3], [183, 170, 138], [159, 132, 64]]","[[104  64  28]
 [240 237 229]
 [  5  11   3]
 [183 170 138]
 [159 132  64]]",132.0
46,26.124996495708572,13.076390939399143,31.37752546039266,http://s3-ec.buzzfed.com/static/2014-03/enhanced/webdr08/9/14/anigif_enhanced-buzz-22380-1394388400-10.gif,30,30,131,5068,-0.005333,-0.4548872000000001,0.4549184604,subdued,"[[13, 9, 9], [142, 111, 109], [26, 28, 30], [43, 55, 59], [196, 168, 154]]","[[ 13   9   9]
 [142 111 109]
 [ 26  28  30]
 [ 43  55  59]
 [196 168 154]]",55.0
47,39.307484534235094,20.0,34.27052201287901,http://s3-ec.buzzfed.com/static/2014-01/enhanced/webdr06/28/20/anigif_enhanced-14452-1390957838-5.gif,31,31,132,582,0.44,-0.17669200000000002,0.474151940694,contented,"[[20, 20, 21], [157, 102, 71], [82, 43, 25], [238, 235, 233], [122, 72, 41]]","[[ 20  20  21]
 [157 102  71]
 [ 82  43  25]
 [238 235 233]
 [122  72  41]]",72.0
48,98.00758251618868,82.65388073163896,74.54543725870727,http://s3-ec.buzzfed.com/static/enhanced/webdr06/2013/5/19/2/anigif_enhanced-buzz-29767-1368943303-4.gif,32,32,133,5011,0.388,0.214286,0.443240893641,elated,"[[235, 182, 143], [20, 27, 22], [52, 158, 201], [129, 84, 44], [241, 199, 38]]","[[235 182 143]
 [ 20  27  22]
 [ 52 158 201]
 [129  84  44]
 [241 199  38]]",158.0
49,98.00758251618868,82.65388073163896,74.54543725870727,http://s3-ec.buzzfed.com/static/enhanced/webdr06/2013/5/19/2/anigif_enhanced-buzz-29767-1368943303-4.gif,33,33,1855,5011,0.073611,0.242188,0.253127648954,alert,"[[241, 199, 38], [20, 27, 22], [52, 158, 201], [235, 182, 143], [129, 84, 44]]","[[241 199  38]
 [ 20  27  22]
 [ 52 158 201]
 [235 182 143]
 [129  84  44]]",158.0
50,98.00758251618868,82.65388073163896,74.54543725870727,http://s3-ec.buzzfed.com/static/enhanced/webdr06/2013/5/19/2/anigif_enhanced-buzz-29767-1368943303-4.gif,32,32,133,5011,0.388,0.214286,0.443240893641,elated,"[[235, 182, 143], [20, 27, 22], [52, 158, 201], [129, 84, 44], [241, 199, 38]]","[[235 182 143]
 [ 20  27  22]
 [ 52 158 201]
 [129  84  44]
 [241 199  38]]",158.0
51,98.00758251618868,82.65388073163896,74.54543725870727,http://s3-ec.buzzfed.com/static/enhanced/webdr06/2013/5/19/2/anigif_enhanced-buzz-29767-1368943303-4.gif,33,33,1855,5011,0.073611,0.242188,0.253127648954,alert,"[[241, 199, 38], [20, 27, 22], [52, 158, 201], [235, 182, 143], [129, 84, 44]]","[[241 199  38]
 [ 20  27  22]
 [ 52 158 201]
 [235 182 143]
 [129  84  44]]",158.0
52,137.6538995257768,152.23827048413287,70.48664852296606,http://s3-ec.buzzfed.com/static/2014-03/enhanced/webdr05/2/12/anigif_enhanced-buzz-20555-1393781067-16.gif,34,34,134,7875,-0.4213333,-0.172932,0.455441792453,sad,"[[37, 24, 17], [194, 179, 5], [223, 185, 98], [128, 94, 44], [249, 247, 229]]","[[ 37  24  17]
 [194 179   5]
 [223 185  98]
 [128  94  44]
 [249 247 229]]",179.0
53,137.6538995257768,152.23827048413287,70.48664852296606,http://s3-ec.buzzfed.com/static/2014-03/enhanced/webdr05/2/12/anigif_enhanced-buzz-20555-1393781067-16.gif,35,35,2576,7875,-0.149333,-0.379699,0.408009406129,bored,"[[127, 93, 43], [194, 179, 5], [249, 247, 229], [36, 23, 17], [223, 184, 97]]","[[127  93  43]
 [194 179   5]
 [249 247 229]
 [ 36  23  17]
 [223 184  97]]",179.0
54,137.6538995257768,152.23827048413287,70.48664852296606,http://s3-ec.buzzfed.com/static/2014-03/enhanced/webdr05/2/12/anigif_enhanced-buzz-20555-1393781067-16.gif,36,36,2578,7875,-0.128,-0.308271,0.333788869558,bored,"[[194, 179, 5], [127, 93, 43], [249, 247, 229], [36, 23, 17], [223, 185, 98]]","[[194 179   5]
 [127  93  43]
 [249 247 229]
 [ 36  23  17]
 [223 185  98]]",179.0
55,137.6538995257768,152.23827048413287,70.48664852296606,http://s3-ec.buzzfed.com/static/2014-03/enhanced/webdr05/2/12/anigif_enhanced-buzz-20555-1393781067-16.gif,34,34,134,7875,-0.4213333,-0.172932,0.455441792453,sad,"[[37, 24, 17], [194, 179, 5], [223, 185, 98], [128, 94, 44], [249, 247, 229]]","[[ 37  24  17]
 [194 179   5]
 [223 185  98]
 [128  94  44]
 [249 247 229]]",179.0
56,137.6538995257768,152.23827048413287,70.48664852296606,http://s3-ec.buzzfed.com/static/2014-03/enhanced/webdr05/2/12/anigif_enhanced-buzz-20555-1393781067-16.gif,35,35,2576,7875,-0.149333,-0.379699,0.408009406129,bored,"[[127, 93, 43], [194, 179, 5], [249, 247, 229], [36, 23, 17], [223, 184, 97]]","[[127  93  43]
 [194 179   5]
 [249 247 229]
 [ 36  23  17]
 [223 184  97]]",179.0
57,137.6538995257768,152.23827048413287,70.48664852296606,http://s3-ec.buzzfed.com/static/2014-03/enhanced/webdr05/2/12/anigif_enhanced-buzz-20555-1393781067-16.gif,36,36,2578,7875,-0.128,-0.308271,0.333788869558,bored,"[[194, 179, 5], [127, 93, 43], [249, 247, 229], [36, 23, 17], [223, 185, 98]]","[[194 179   5]
 [127  93  43]
 [249 247 229]
 [ 36  23  17]
 [223 185  98]]",179.0
58,137.6538995257768,152.23827048413287,70.48664852296606,http://s3-ec.buzzfed.com/static/2014-03/enhanced/webdr05/2/12/anigif_enhanced-buzz-20555-1393781067-16.gif,34,34,134,7875,-0.4213333,-0.172932,0.455441792453,sad,"[[37, 24, 17], [194, 179, 5], [223, 185, 98], [128, 94, 44], [249, 247, 229]]","[[ 37  24  17]
 [194 179   5]
 [223 185  98]
 [128  94  44]
 [249 247 229]]",179.0
59,137.6538995257768,152.23827048413287,70.48664852296606,http://s3-ec.buzzfed.com/static/2014-03/enhanced/webdr05/2/12/anigif_enhanced-buzz-20555-1393781067-16.gif,35,35,2576,7875,-0.149333,-0.379699,0.408009406129,bored,"[[127, 93, 43], [194, 179, 5], [249, 247, 229], [36, 23, 17], [223, 184, 97]]","[[127  93  43]
 [194 179   5]
 [249 247 229]
 [ 36  23  17]
 [223 184  97]]",179.0
60,137.6538995257768,152.23827048413287,70.48664852296606,http://s3-ec.buzzfed.com/static/2014-03/enhanced/webdr05/2/12/anigif_enhanced-buzz-20555-1393781067-16.gif,36,36,2578,7875,-0.128,-0.308271,0.333788869558,bored,"[[194, 179, 5], [127, 93, 43], [249, 247, 229], [36, 23, 17], [223, 185, 98]]","[[194 179   5]
 [127  93  43]
 [249 247 229]
 [ 36  23  17]
 [223 185  98]]",179.0
61,130.43066336495454,143.32002302539587,79.47582729120815,http://s3-ec.buzzfed.com/static/2014-03/enhanced/webdr03/6/1/anigif_enhanced-10483-1394087764-14.gif,37,37,135,1142,0.230667,0.018797,0.231431614301,pleasant,"[[211, 151, 92], [83, 28, 9], [248, 236, 217], [169, 90, 33], [0, 0, 0]]","[[211 151  92]
 [ 83  28   9]
 [248 236 217]
 [169  90  33]
 [  0   0   0]]",90.0
